City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,,
Delhi,21/12/23,361,198.55,389.88,299.63,411.54,3.79,342.95,,
Delhi,22/12/23,409,224.95,441.72,339.47,466.26,4.29,388.55,,
Delhi,23/12/23,450,247.5,486,373.5,513,4.73,427.5,,
Delhi,24/12/23,411,226.05,443.88,341.13,468.54,4.32,390.45,,
Delhi,25/12/23,383,210.65,413.64,317.89,436.62,4.02,363.85,,
Delhi,26/12/23,377,207.35,407.16,312.91,429.78,3.96,358.15,,
Delhi,27/12/23,380,209,410.4,315.4,433.2,3.99,361,,
Delhi,28/12/23,358,196.9,386.64,297.14,408.12,3.76,340.1,,
Delhi,29/12/23,382,210.1,412.56,317.06,435.48,4.01,362.9,,
Delhi,30/12/23,400,220,432,332,456,4.2,380,,
Delhi,31/12/23,382,210.1,412.56,317.06,435.48,4.01,362.9,,
Delhi,01/01/24,346,190.3,373.68,287.18,394.44,3.63,328.7,,
Delhi,02/01/24,340,187,367.2,282.2,387.6,3.57,323,,
Delhi,03/01/24,341,187.55,368.28,283.03,388.74,3.58,323.95,,
Delhi,04/01/24,377,207.35,407.16,312.91,429.78,3.96,358.15,,
Delhi,05/01/24,333,183.15,359.64,276.39,379.62,3.5,316.35,,
Delhi,06/01/24,319,175.45,344.52,264.77,363.66,3.35,303.05,,
Delhi,07/01/24,333,183.15,359.64,276.39,379.62,3.5,316.35,,
Delhi,08/01/24,345,189.75,372.6,286.35,393.3,3.62,327.75,,
Delhi,09/01/24,343,188.65,370.44,284.69,391.02,3.6,325.85,,
Delhi,10/01/24,273,150.15,294.84,226.59,311.22,2.87,259.35,,
Delhi,11/01/24,348,191.4,375.84,288.84,396.72,3.65,330.6,,
Delhi,12/01/24,340,187,367.2,282.2,387.6,3.57,323,,
Delhi,13/01/24,398,218.9,429.84,330.34,453.72,4.18,378.1,,
Delhi,14/01/24,447,245.85,482.76,371.01,509.58,4.69,424.65,,
Delhi,15/01/24,359,197.45,387.72,297.97,409.26,3.77,341.05,,
Delhi,16/01/24,371,204.05,400.68,307.93,422.94,3.9,352.45,,
Delhi,17/01/24,368,202.4,397.44,305.44,419.52,3.86,349.6,,
Delhi,18/01/24,318,174.9,343.44,263.94,362.52,3.34,302.1,,
Delhi,19/01/24,348,191.4,375.84,288.84,396.72,3.65,330.6,,
Delhi,20/01/24,329,180.95,355.32,273.07,375.06,3.45,312.55,,
Delhi,21/01/24,349,191.95,376.92,289.67,397.86,3.66,331.55,,
Delhi,22/01/24,333,183.15,359.64,276.39,379.62,3.5,316.35,,
Delhi,23/01/24,368,202.4,397.44,305.44,419.52,3.86,349.6,,
Delhi,24/01/24,409,224.95,441.72,339.47,466.26,4.29,388.55,,
Delhi,25/01/24,332,182.6,358.56,275.56,378.48,3.49,315.4,,
Delhi,26/01/24,408,224.4,440.64,338.64,465.12,4.28,387.6,,
Delhi,27/01/24,356,195.8,384.48,295.48,405.84,3.74,338.2,,
Delhi,28/01/24,365,200.75,394.2,302.95,416.1,3.83,346.75,,
Delhi,29/01/24,356,195.8,384.48,295.48,405.84,3.74,338.2,,
Delhi,30/01/24,357,196.35,385.56,296.31,406.98,3.75,339.15,,
Delhi,31/01/24,391,215.05,422.28,324.53,445.74,4.11,371.45,,
Delhi,01/02/24,176,96.8,190.08,146.08,200.64,1.85,167.2,,
Delhi,02/02/24,215,118.25,232.2,178.45,245.1,2.26,204.25,,
Delhi,03/02/24,199,109.45,214.92,165.17,226.86,2.09,189.05,,
Delhi,04/02/24,274,150.7,295.92,227.42,312.36,2.88,260.3,,
Delhi,05/02/24,177,97.35,191.16,146.91,201.78,1.86,168.15,,
Delhi,06/02/24,140,77,151.2,116.2,159.6,1.47,133,,
Delhi,07/02/24,174,95.7,187.92,144.42,198.36,1.83,165.3,,
Delhi,08/02/24,161,88.55,173.88,133.63,183.54,1.69,152.95,,
Delhi,09/02/24,146,80.3,157.68,121.18,166.44,1.53,138.7,,
Delhi,10/02/24,295,162.25,318.6,244.85,336.3,3.1,280.25,,
Delhi,11/02/24,313,172.15,338.04,259.79,356.82,3.29,297.35,,
Delhi,12/02/24,300,165,324,249,342,3.15,285,,
Delhi,13/02/24,341,187.55,368.28,283.03,388.74,3.58,323.95,,
Delhi,14/02/24,340,187,367.2,282.2,387.6,3.57,323,,
Delhi,15/02/24,278,152.9,300.24,230.74,316.92,2.92,264.1,,
Delhi,16/02/24,268,147.4,289.44,222.44,305.52,2.81,254.6,,
Delhi,17/02/24,245,134.75,264.6,203.35,279.3,2.57,232.75,,
Delhi,18/02/24,270,148.5,291.6,224.1,307.8,2.84,256.5,,
Delhi,19/02/24,231,127.05,249.48,191.73,263.34,2.43,219.45,,
Delhi,20/02/24,226,124.3,244.08,187.58,257.64,2.37,214.7,,
Delhi,21/02/24,243,133.65,262.44,201.69,277.02,2.55,230.85,,
Delhi,22/02/24,150,82.5,162,124.5,171,1.58,142.5,,
Delhi,23/02/24,143,78.65,154.44,118.69,163.02,1.5,135.85,,
Delhi,24/02/24,193,106.15,208.44,160.19,220.02,2.03,183.35,,
Delhi,25/02/24,193,106.15,208.44,160.19,220.02,2.03,183.35,,
Delhi,26/02/24,172,94.6,185.76,142.76,196.08,1.81,163.4,,
Delhi,27/02/24,159,87.45,171.72,131.97,181.26,1.67,151.05,,
Delhi,28/02/24,141,77.55,152.28,117.03,160.74,1.48,133.95,,
Delhi,29/02/24,147,80.85,158.76,122.01,167.58,1.54,139.65,,
Delhi,01/03/24,208,114.4,224.64,172.64,237.12,2.18,197.6,,
Delhi,02/03/24,117,64.35,126.36,97.11,133.38,1.23,111.15,,
Delhi,03/03/24,126,69.3,136.08,104.58,143.64,1.32,119.7,,
Delhi,04/03/24,141,77.55,152.28,117.03,160.74,1.48,133.95,,
Delhi,05/03/24,125,68.75,135,103.75,142.5,1.31,118.75,,
Delhi,06/03/24,138,75.9,149.04,114.54,157.32,1.45,131.1,,
Delhi,07/03/24,181,99.55,195.48,150.23,206.34,1.9,171.95,,
Delhi,08/03/24,157,86.35,169.56,130.31,178.98,1.65,149.15,,
Delhi,09/03/24,145,79.75,156.6,120.35,165.3,1.52,137.75,,
Delhi,10/03/24,182,100.1,196.56,151.06,207.48,1.91,172.9,,
Delhi,11/03/24,201,110.55,217.08,166.83,229.14,2.11,190.95,,
Delhi,12/03/24,190,104.5,205.2,157.7,216.6,2,180.5,,
Delhi,13/03/24,165,90.75,178.2,136.95,188.1,1.73,156.75,,
Delhi,14/03/24,195,107.25,210.6,161.85,222.3,2.05,185.25,,
Delhi,15/03/24,128,70.4,138.24,106.24,145.92,1.34,121.6,,
Delhi,16/03/24,168,92.4,181.44,139.44,191.52,1.76,159.6,,
Delhi,17/03/24,193,106.15,208.44,160.19,220.02,2.03,183.35,,
Delhi,18/03/24,199,109.45,214.92,165.17,226.86,2.09,189.05,,
Delhi,19/03/24,222,122.1,239.76,184.26,253.08,2.33,210.9,,
Delhi,20/03/24,230,126.5,248.4,190.9,262.2,2.42,218.5,,
Delhi,21/03/24,171,94.05,184.68,141.93,194.94,1.8,162.45,,
Delhi,22/03/24,166,91.3,179.28,137.78,189.24,1.74,157.7,,
Delhi,23/03/24,232,127.6,250.56,192.56,264.48,2.44,220.4,,
Delhi,24/03/24,195,107.25,210.6,161.85,222.3,2.05,185.25,,
Delhi,25/03/24,197,108.35,212.76,163.51,224.58,2.07,187.15,,
Delhi,26/03/24,134,73.7,144.72,111.22,152.76,1.41,127.3,,
Delhi,27/03/24,178,97.9,192.24,147.74,202.92,1.87,169.1,,
Delhi,28/03/24,160,88,172.8,132.8,182.4,1.68,152,,
Delhi,29/03/24,176,96.8,190.08,146.08,200.64,1.85,167.2,,
Delhi,30/03/24,190,104.5,205.2,157.7,216.6,2,180.5,,
Delhi,31/03/24,243,133.65,262.44,201.69,277.02,2.55,230.85,,
Delhi,01/04/24,133,73.15,143.64,110.39,151.62,1.4,126.35,,
Delhi,02/04/24,144,79.2,155.52,119.52,164.16,1.51,136.8,,
Delhi,03/04/24,167,91.85,180.36,138.61,190.38,1.75,158.65,,
Delhi,04/04/24,173,95.15,186.84,143.59,197.22,1.82,164.35,,
Delhi,05/04/24,174,95.7,187.92,144.42,198.36,1.83,165.3,,
Delhi,06/04/24,168,92.4,181.44,139.44,191.52,1.76,159.6,,
Delhi,07/04/24,179,98.45,193.32,148.57,204.06,1.88,170.05,,
Delhi,08/04/24,191,105.05,206.28,158.53,217.74,2.01,181.45,,
Delhi,09/04/24,203,111.65,219.24,168.49,231.42,2.13,192.85,,
Delhi,10/04/24,222,122.1,239.76,184.26,253.08,2.33,210.9,,
Delhi,11/04/24,240,132,259.2,199.2,273.6,2.52,228,,
Delhi,12/04/24,232,127.6,250.56,192.56,264.48,2.44,220.4,,
Delhi,13/04/24,198,108.9,213.84,164.34,225.72,2.08,188.1,,
Delhi,14/04/24,141,77.55,152.28,117.03,160.74,1.48,133.95,,
Delhi,15/04/24,205,112.75,221.4,170.15,233.7,2.15,194.75,,
Delhi,16/04/24,228,125.4,246.24,189.24,259.92,2.39,216.6,,
Delhi,17/04/24,147,80.85,158.76,122.01,167.58,1.54,139.65,,
Delhi,18/04/24,164,90.2,177.12,136.12,186.96,1.72,155.8,,
Delhi,19/04/24,186,102.3,200.88,154.38,212.04,1.95,176.7,,
Delhi,20/04/24,219,120.45,236.52,181.77,249.66,2.3,208.05,,
Delhi,21/04/24,139,76.45,150.12,115.37,158.46,1.46,132.05,,
Delhi,22/04/24,129,70.95,139.32,107.07,147.06,1.35,122.55,,
Delhi,23/04/24,190,104.5,205.2,157.7,216.6,2,180.5,,
Delhi,24/04/24,178,97.9,192.24,147.74,202.92,1.87,169.1,,
Delhi,25/04/24,200,110,216,166,228,2.1,190,,
Delhi,26/04/24,197,108.35,212.76,163.51,224.58,2.07,187.15,,
Delhi,27/04/24,165,90.75,178.2,136.95,188.1,1.73,156.75,,
Delhi,28/04/24,176,96.8,190.08,146.08,200.64,1.85,167.2,,
Delhi,29/04/24,225,123.75,243,186.75,256.5,2.36,213.75,,
Delhi,30/04/24,189,103.95,204.12,156.87,215.46,1.98,179.55,,
Delhi,01/05/24,200,110,216,166,228,2.1,190,,
Delhi,02/05/24,197,108.35,212.76,163.51,224.58,2.07,187.15,,
Delhi,03/05/24,264,145.2,285.12,219.12,300.96,2.77,250.8,,
Delhi,04/05/24,282,155.1,304.56,234.06,321.48,2.96,267.9,,
Delhi,05/05/24,292,160.6,315.36,242.36,332.88,3.07,277.4,,
Delhi,06/05/24,248,136.4,267.84,205.84,282.72,2.6,235.6,,
Delhi,07/05/24,303,166.65,327.24,251.49,345.42,3.18,287.85,,
Delhi,08/05/24,225,123.75,243,186.75,256.5,2.36,213.75,,
Delhi,09/05/24,179,98.45,193.32,148.57,204.06,1.88,170.05,,
Delhi,10/05/24,180,99,194.4,149.4,205.2,1.89,171,,
Delhi,11/05/24,242,133.1,261.36,200.86,275.88,2.54,229.9,,
Delhi,12/05/24,184,101.2,198.72,152.72,209.76,1.93,174.8,,
Delhi,13/05/24,228,125.4,246.24,189.24,259.92,2.39,216.6,,
Delhi,14/05/24,235,129.25,253.8,195.05,267.9,2.47,223.25,,
Delhi,15/05/24,244,134.2,263.52,202.52,278.16,2.56,231.8,,
Delhi,16/05/24,236,129.8,254.88,195.88,269.04,2.48,224.2,,
Delhi,17/05/24,233,128.15,251.64,193.39,265.62,2.45,221.35,,
Delhi,18/05/24,262,144.1,282.96,217.46,298.68,2.75,248.9,,
Delhi,19/05/24,245,134.75,264.6,203.35,279.3,2.57,232.75,,
Delhi,20/05/24,228,125.4,246.24,189.24,259.92,2.39,216.6,,
Delhi,21/05/24,240,132,259.2,199.2,273.6,2.52,228,,
Delhi,22/05/24,193,106.15,208.44,160.19,220.02,2.03,183.35,,
Delhi,23/05/24,156,85.8,168.48,129.48,177.84,1.64,148.2,,
Delhi,24/05/24,157,86.35,169.56,130.31,178.98,1.65,149.15,,
Delhi,25/05/24,168,92.4,181.44,139.44,191.52,1.76,159.6,,
Delhi,26/05/24,191,105.05,206.28,158.53,217.74,2.01,181.45,,
Delhi,27/05/24,225,123.75,243,186.75,256.5,2.36,213.75,,
Delhi,28/05/24,246,135.3,265.68,204.18,280.44,2.58,233.7,,
Delhi,29/05/24,240,132,259.2,199.2,273.6,2.52,228,,
Delhi,30/05/24,230,126.5,248.4,190.9,262.2,2.42,218.5,,
Delhi,31/05/24,192,105.6,207.36,159.36,218.88,2.02,182.4,,
Delhi,01/06/24,245,134.75,264.6,203.35,279.3,2.57,232.75,,
Delhi,02/06/24,173,95.15,186.84,143.59,197.22,1.82,164.35,,
Delhi,03/06/24,155,85.25,167.4,128.65,176.7,1.63,147.25,,
Delhi,04/06/24,211,116.05,227.88,175.13,240.54,2.22,200.45,,
Delhi,05/06/24,251,138.05,271.08,208.33,286.14,2.64,238.45,,
Delhi,06/06/24,183,100.65,197.64,151.89,208.62,1.92,173.85,,
Delhi,07/06/24,231,127.05,249.48,191.73,263.34,2.43,219.45,,
Delhi,08/06/24,237,130.35,255.96,196.71,270.18,2.49,225.15,,
Delhi,09/06/24,182,100.1,196.56,151.06,207.48,1.91,172.9,,
Delhi,10/06/24,172,94.6,185.76,142.76,196.08,1.81,163.4,,
Delhi,11/06/24,223,122.65,240.84,185.09,254.22,2.34,211.85,,
Delhi,12/06/24,213,117.15,230.04,176.79,242.82,2.24,202.35,,
Delhi,13/06/24,195,107.25,210.6,161.85,222.3,2.05,185.25,,
Delhi,14/06/24,189,103.95,204.12,156.87,215.46,1.98,179.55,,
Delhi,15/06/24,186,102.3,200.88,154.38,212.04,1.95,176.7,,
Delhi,16/06/24,197,108.35,212.76,163.51,224.58,2.07,187.15,,
Delhi,17/06/24,169,92.95,182.52,140.27,192.66,1.77,160.55,,
Delhi,18/06/24,196,107.8,211.68,162.68,223.44,2.06,186.2,,
Delhi,19/06/24,306,168.3,330.48,253.98,348.84,3.21,290.7,,
Delhi,20/06/24,179,98.45,193.32,148.57,204.06,1.88,170.05,,
Delhi,21/06/24,175,96.25,189,145.25,199.5,1.84,166.25,,
Delhi,22/06/24,186,102.3,200.88,154.38,212.04,1.95,176.7,,
Delhi,23/06/24,145,79.75,156.6,120.35,165.3,1.52,137.75,,
Delhi,24/06/24,138,75.9,149.04,114.54,157.32,1.45,131.1,,
Delhi,25/06/24,134,73.7,144.72,111.22,152.76,1.41,127.3,,
Delhi,26/06/24,132,72.6,142.56,109.56,150.48,1.39,125.4,,
Delhi,27/06/24,74,40.7,79.92,61.42,84.36,0.78,70.3,,
Delhi,28/06/24,64,35.2,69.12,53.12,72.96,0.67,60.8,,
Delhi,29/06/24,118,64.9,127.44,97.94,134.52,1.24,112.1,,
Delhi,30/06/24,115,63.25,124.2,95.45,131.1,1.21,109.25,,
Delhi,01/07/24,105,57.75,113.4,87.15,119.7,1.1,99.75,,
Delhi,02/07/24,118,64.9,127.44,97.94,134.52,1.24,112.1,,
Delhi,03/07/24,108,59.4,116.64,89.64,123.12,1.13,102.6,,
Delhi,04/07/24,61,33.55,65.88,50.63,69.54,0.64,57.95,,
Delhi,05/07/24,77,42.35,83.16,63.91,87.78,0.81,73.15,,
Delhi,06/07/24,65,35.75,70.2,53.95,74.1,0.68,61.75,,
Delhi,07/07/24,56,30.8,60.48,46.48,63.84,0.59,53.2,,
Delhi,08/07/24,56,30.8,60.48,46.48,63.84,0.59,53.2,,
Delhi,09/07/24,84,46.2,90.72,69.72,95.76,0.88,79.8,,
Delhi,10/07/24,138,75.9,149.04,114.54,157.32,1.45,131.1,,
Delhi,11/07/24,113,62.15,122.04,93.79,128.82,1.19,107.35,,
Delhi,12/07/24,107,58.85,115.56,88.81,121.98,1.12,101.65,,
Delhi,13/07/24,102,56.1,110.16,84.66,116.28,1.07,96.9,,
Delhi,14/07/24,107,58.85,115.56,88.81,121.98,1.12,101.65,,
Delhi,15/07/24,109,59.95,117.72,90.47,124.26,1.14,103.55,,
Delhi,16/07/24,100,55,108,83,114,1.05,95,,
Delhi,17/07/24,90,49.5,97.2,74.7,102.6,0.95,85.5,,
Delhi,18/07/24,95,52.25,102.6,78.85,108.3,1,90.25,,
Delhi,19/07/24,124,68.2,133.92,102.92,141.36,1.3,117.8,,
Delhi,20/07/24,109,59.95,117.72,90.47,124.26,1.14,103.55,,
Delhi,21/07/24,103,56.65,111.24,85.49,117.42,1.08,97.85,,
Delhi,22/07/24,85,46.75,91.8,70.55,96.9,0.89,80.75,,
Delhi,23/07/24,93,51.15,100.44,77.19,106.02,0.98,88.35,,
Delhi,24/07/24,97,53.35,104.76,80.51,110.58,1.02,92.15,,
Delhi,25/07/24,109,59.95,117.72,90.47,124.26,1.14,103.55,,
Delhi,26/07/24,84,46.2,90.72,69.72,95.76,0.88,79.8,,
Delhi,27/07/24,131,72.05,141.48,108.73,149.34,1.38,124.45,,
Delhi,28/07/24,83,45.65,89.64,68.89,94.62,0.87,78.85,,
Delhi,29/07/24,76,41.8,82.08,63.08,86.64,0.8,72.2,,
Delhi,30/07/24,97,53.35,104.76,80.51,110.58,1.02,92.15,,
Delhi,31/07/24,96,52.8,103.68,79.68,109.44,1.01,91.2,,
Delhi,01/08/24,64,35.2,69.12,53.12,72.96,0.67,60.8,,
Delhi,02/08/24,76,41.8,82.08,63.08,86.64,0.8,72.2,,
Delhi,03/08/24,68,37.4,73.44,56.44,77.52,0.71,64.6,,
Delhi,04/08/24,64,35.2,69.12,53.12,72.96,0.67,60.8,,
Delhi,05/08/24,59,32.45,63.72,48.97,67.26,0.62,56.05,,
Delhi,06/08/24,61,33.55,65.88,50.63,69.54,0.64,57.95,,
Delhi,07/08/24,61,33.55,65.88,50.63,69.54,0.64,57.95,,
Delhi,08/08/24,54,29.7,58.32,44.82,61.56,0.57,51.3,,
Delhi,09/08/24,61,33.55,65.88,50.63,69.54,0.64,57.95,,
Delhi,10/08/24,71,39.05,76.68,58.93,80.94,0.75,67.45,,
Delhi,11/08/24,69,37.95,74.52,57.27,78.66,0.72,65.55,,
Delhi,12/08/24,56,30.8,60.48,46.48,63.84,0.59,53.2,,
Delhi,13/08/24,63,34.65,68.04,52.29,71.82,0.66,59.85,,
Delhi,14/08/24,79,43.45,85.32,65.57,90.06,0.83,75.05,,
Delhi,15/08/24,72,39.6,77.76,59.76,82.08,0.76,68.4,,
Delhi,16/08/24,63,34.65,68.04,52.29,71.82,0.66,59.85,,
Delhi,17/08/24,74,40.7,79.92,61.42,84.36,0.78,70.3,,
Delhi,18/08/24,83,45.65,89.64,68.89,94.62,0.87,78.85,,
Delhi,19/08/24,84,46.2,90.72,69.72,95.76,0.88,79.8,,
Delhi,20/08/24,66,36.3,71.28,54.78,75.24,0.69,62.7,,
Delhi,21/08/24,87,47.85,93.96,72.21,99.18,0.91,82.65,,
Delhi,22/08/24,85,46.75,91.8,70.55,96.9,0.89,80.75,,
Delhi,23/08/24,77,42.35,83.16,63.91,87.78,0.81,73.15,,
Delhi,24/08/24,105,57.75,113.4,87.15,119.7,1.1,99.75,,
Delhi,25/08/24,77,42.35,83.16,63.91,87.78,0.81,73.15,,
Delhi,26/08/24,72,39.6,77.76,59.76,82.08,0.76,68.4,,
Delhi,27/08/24,64,35.2,69.12,53.12,72.96,0.67,60.8,,
Delhi,28/08/24,70,38.5,75.6,58.1,79.8,0.74,66.5,,
Delhi,29/08/24,58,31.9,62.64,48.14,66.12,0.61,55.1,,
Delhi,30/08/24,102,56.1,110.16,84.66,116.28,1.07,96.9,,
Delhi,31/08/24,92,50.6,99.36,76.36,104.88,0.97,87.4,,
Delhi,01/09/24,101,55.55,109.08,83.83,115.14,1.06,95.95,,
Delhi,02/09/24,87,47.85,93.96,72.21,99.18,0.91,82.65,,
Delhi,03/09/24,89,48.95,96.12,73.87,101.46,0.93,84.55,,
Delhi,04/09/24,69,37.95,74.52,57.27,78.66,0.72,65.55,,
Delhi,05/09/24,83,45.65,89.64,68.89,94.62,0.87,78.85,,
Delhi,06/09/24,95,52.25,102.6,78.85,108.3,1,90.25,,
Delhi,07/09/24,71,39.05,76.68,58.93,80.94,0.75,67.45,,
Delhi,08/09/24,91,50.05,98.28,75.53,103.74,0.96,86.45,,
Delhi,09/09/24,114,62.7,123.12,94.62,129.96,1.2,108.3,,
Delhi,10/09/24,106,58.3,114.48,87.98,120.84,1.11,100.7,,
Delhi,11/09/24,71,39.05,76.68,58.93,80.94,0.75,67.45,,
Delhi,12/09/24,64,35.2,69.12,53.12,72.96,0.67,60.8,,
Delhi,13/09/24,52,28.6,56.16,43.16,59.28,0.55,49.4,,
Delhi,14/09/24,62,34.1,66.96,51.46,70.68,0.65,58.9,,
Delhi,15/09/24,107,58.85,115.56,88.81,121.98,1.12,101.65,,
Delhi,16/09/24,139,76.45,150.12,115.37,158.46,1.46,132.05,,
Delhi,17/09/24,172,94.6,185.76,142.76,196.08,1.81,163.4,,
Delhi,18/09/24,115,63.25,124.2,95.45,131.1,1.21,109.25,,
Delhi,19/09/24,56,30.8,60.48,46.48,63.84,0.59,53.2,,
Delhi,20/09/24,98,53.9,105.84,81.34,111.72,1.03,93.1,,
Delhi,21/09/24,116,63.8,125.28,96.28,132.24,1.22,110.2,,
Delhi,22/09/24,162,89.1,174.96,134.46,184.68,1.7,153.9,,
Delhi,23/09/24,165,90.75,178.2,136.95,188.1,1.73,156.75,,
Delhi,24/09/24,195,107.25,210.6,161.85,222.3,2.05,185.25,,
Delhi,25/09/24,233,128.15,251.64,193.39,265.62,2.45,221.35,,
Delhi,26/09/24,94,51.7,101.52,78.02,107.16,0.99,89.3,,
Delhi,27/09/24,80,44,86.4,66.4,91.2,0.84,76,,
Delhi,28/09/24,66,36.3,71.28,54.78,75.24,0.69,62.7,,
Delhi,29/09/24,74,40.7,79.92,61.42,84.36,0.78,70.3,,
Delhi,30/09/24,126,69.3,136.08,104.58,143.64,1.32,119.7,,
Delhi,01/10/24,149,81.95,160.92,123.67,169.86,1.56,141.55,,
Delhi,02/10/24,173,95.15,186.84,143.59,197.22,1.82,164.35,,
Delhi,03/10/24,162,89.1,174.96,134.46,184.68,1.7,153.9,,
Delhi,04/10/24,184,101.2,198.72,152.72,209.76,1.93,174.8,,
Delhi,05/10/24,145,79.75,156.6,120.35,165.3,1.52,137.75,,
Delhi,06/10/24,143,78.65,154.44,118.69,163.02,1.5,135.85,,
Delhi,07/10/24,126,69.3,136.08,104.58,143.64,1.32,119.7,,
Delhi,08/10/24,167,91.85,180.36,138.61,190.38,1.75,158.65,,
Delhi,09/10/24,164,90.2,177.12,136.12,186.96,1.72,155.8,,
Delhi,10/10/24,132,72.6,142.56,109.56,150.48,1.39,125.4,,
Delhi,11/10/24,141,77.55,152.28,117.03,160.74,1.48,133.95,,
Delhi,12/10/24,155,85.25,167.4,128.65,176.7,1.63,147.25,,
Delhi,13/10/24,224,123.2,241.92,185.92,255.36,2.35,212.8,,
Delhi,14/10/24,234,128.7,252.72,194.22,266.76,2.46,222.3,,
Delhi,15/10/24,198,108.9,213.84,164.34,225.72,2.08,188.1,,
Delhi,16/10/24,230,126.5,248.4,190.9,262.2,2.42,218.5,,
Delhi,17/10/24,285,156.75,307.8,236.55,324.9,2.99,270.75,,
Delhi,18/10/24,292,160.6,315.36,242.36,332.88,3.07,277.4,,
Delhi,19/10/24,278,152.9,300.24,230.74,316.92,2.92,264.1,,
Delhi,20/10/24,277,152.35,299.16,229.91,315.78,2.91,263.15,,
Delhi,21/10/24,310,170.5,334.8,257.3,353.4,3.26,294.5,,
Delhi,22/10/24,327,179.85,353.16,271.41,372.78,3.43,310.65,,
Delhi,23/10/24,364,200.2,393.12,302.12,414.96,3.82,345.8,,
Delhi,24/10/24,306,168.3,330.48,253.98,348.84,3.21,290.7,,
Delhi,25/10/24,270,148.5,291.6,224.1,307.8,2.84,256.5,,
Delhi,26/10/24,255,140.25,275.4,211.65,290.7,2.68,242.25,,
Delhi,27/10/24,356,195.8,384.48,295.48,405.84,3.74,338.2,,
Delhi,28/10/24,304,167.2,328.32,252.32,346.56,3.19,288.8,,
Delhi,29/10/24,268,147.4,289.44,222.44,305.52,2.81,254.6,,
Delhi,30/10/24,307,168.85,331.56,254.81,349.98,3.22,291.65,,
Delhi,31/10/24,328,180.4,354.24,272.24,373.92,3.44,311.6,,
Delhi,01/11/24,339,186.45,366.12,281.37,386.46,3.56,322.05,,
Delhi,02/11/24,318,174.9,343.44,263.94,362.52,3.34,302.1,,
Delhi,03/11/24,381,209.55,411.48,316.23,434.34,4,361.95,,
Delhi,04/11/24,380,209,410.4,315.4,433.2,3.99,361,,
Delhi,05/11/24,372,204.6,401.76,308.76,424.08,3.91,353.4,,
Delhi,06/11/24,351,193.05,379.08,291.33,400.14,3.69,333.45,,
Delhi,07/11/24,377,207.35,407.16,312.91,429.78,3.96,358.15,,
Delhi,08/11/24,379,208.45,409.32,314.57,432.06,3.98,360.05,,
Delhi,09/11/24,350,192.5,378,290.5,399,3.68,332.5,,
Delhi,10/11/24,334,183.7,360.72,277.22,380.76,3.51,317.3,,
Delhi,11/11/24,352,193.6,380.16,292.16,401.28,3.7,334.4,,
Delhi,12/11/24,334,183.7,360.72,277.22,380.76,3.51,317.3,,
Delhi,13/11/24,418,229.9,451.44,346.94,476.52,4.39,397.1,,
Delhi,14/11/24,424,233.2,457.92,351.92,483.36,4.45,402.8,,
Delhi,15/11/24,396,217.8,427.68,328.68,451.44,4.16,376.2,,
Delhi,16/11/24,417,229.35,450.36,346.11,475.38,4.38,396.15,,
Delhi,17/11/24,441,242.55,476.28,366.03,502.74,4.63,418.95,,
Delhi,18/11/24,494,271.7,533.52,410.02,563.16,5.19,469.3,,
Delhi,19/11/24,460,253,496.8,381.8,524.4,4.83,437,,
Delhi,20/11/24,419,230.45,452.52,347.77,477.66,4.4,398.05,,
Delhi,21/11/24,371,204.05,400.68,307.93,422.94,3.9,352.45,,
Delhi,22/11/24,393,216.15,424.44,326.19,448.02,4.13,373.35,,
Delhi,23/11/24,412,226.6,444.96,341.96,469.68,4.33,391.4,,
Delhi,24/11/24,318,174.9,343.44,263.94,362.52,3.34,302.1,,
Delhi,25/11/24,349,191.95,376.92,289.67,397.86,3.66,331.55,,
Delhi,26/11/24,343,188.65,370.44,284.69,391.02,3.6,325.85,,
Delhi,27/11/24,303,166.65,327.24,251.49,345.42,3.18,287.85,,
Delhi,28/11/24,325,178.75,351,269.75,370.5,3.41,308.75,,
Delhi,29/11/24,331,182.05,357.48,274.73,377.34,3.48,314.45,,
Delhi,30/11/24,346,190.3,373.68,287.18,394.44,3.63,328.7,,
Delhi,01/12/24,285,156.75,307.8,236.55,324.9,2.99,270.75,,
Delhi,02/12/24,280,154,302.4,232.4,319.2,2.94,266,,
Delhi,03/12/24,268,147.4,289.44,222.44,305.52,2.81,254.6,,
Delhi,04/12/24,178,97.9,192.24,147.74,202.92,1.87,169.1,,
Delhi,05/12/24,165,90.75,178.2,136.95,188.1,1.73,156.75,,
Delhi,06/12/24,197,108.35,212.76,163.51,224.58,2.07,187.15,,
Delhi,07/12/24,233,128.15,251.64,193.39,265.62,2.45,221.35,,
Delhi,08/12/24,302,166.1,326.16,250.66,344.28,3.17,286.9,,
Delhi,09/12/24,186,102.3,200.88,154.38,212.04,1.95,176.7,,
Delhi,10/12/24,234,128.7,252.72,194.22,266.76,2.46,222.3,,
Delhi,11/12/24,199,109.45,214.92,165.17,226.86,2.09,189.05,,
Delhi,12/12/24,288,158.4,311.04,239.04,328.32,3.02,273.6,,
Delhi,13/12/24,262,144.1,282.96,217.46,298.68,2.75,248.9,,
Delhi,14/12/24,193,106.15,208.44,160.19,220.02,2.03,183.35,,
Delhi,15/12/24,294,161.7,317.52,244.02,335.16,3.09,279.3,,
